uid,post_body_text,primary_product,petrochemical_product,ff_infrastructure_OR_production,green_message,renewable_energy,emissions_reduction,false_solutions,recycling,green,brown,misc,url,junkipedia_url,format,platform,title,content,media,published_at,created_at,engagement,channel_name,handle,channel_url,profile_image,bio,transcript_text,channel_uid
z25SrsBJz88,"On Chongming Island, at the mouth of the mighty Yangtze River, dozens of wind turbines generate electricity for Shanghai and the ...",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,https://www.youtube.com/watch?v=z25SrsBJz88,https://www.junkipedia.org/posts/10951810,video,YouTube,"When it comes to wind power, lubricants make a big difference","On Chongming Island, at the mouth of the mighty Yangtze River, dozens of wind turbines generate electricity for Shanghai and the ...",https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQXpsM3dFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--333797e30acdbd6698d077bd6dad2ae422f188d3/post-2958952-10951810-thumbnail,2018-04-05T18:14:04Z,2021-09-15T10:27:20Z,9566,ExxonMobil,exxonmobil,https://www.youtube.com/channel/UCvNc3rg1Aa9wSPECYWEfcPg,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGZGVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3d104a2821d99a0496cdecce847f58e8cccb356/AKedOLSKaJdk0PgjvA-EQcBt0uAGruHoltubUtiPIUMu=s88-c-k-c0x00ffffff-no-rj,"The need for energy is universal. That's why ExxonMobil scientists and engineers are pioneering new research and pursuing new technologies to reduce emissions while creating more efficient fuels. 

We're committed to responsibly meeting the world's energy needs.

We aim to achieve #netzero emissions from our operated assets by 2050 (for Scope 1 and 2 greenhouse gas emissions) and are taking a comprehensive approach to create emission-reduction roadmaps for major operated assets. 
 
▶️Subscribe for the latest in lower-emission technologies and advancements. 
 
Find us also on:
Linkedin.com/company/exxonmobil
Twitter.com/ExxonMobil
Facebook.com/ExxonMobil
Instagram.com/ExxonMobil
YouTube.com/ExxonMobil
ExxonMobil.com 

Find our latest Privacy Policy at https://corporate.exxonmobil.com/Global-legal-pages/privacy-policy

See our terms and conditions, including corporate separateness, at https://corporate.exxonmobil.com/global-legal-pages/terms-and-conditions
",NA,UCvNc3rg1Aa9wSPECYWEfcPg
mUk4xPjwTpM,"South by Southwest is one of the world's largest creative gatherings, widely known for its celebration of breakthroughs in ...",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.youtube.com/watch?v=mUk4xPjwTpM,https://www.junkipedia.org/posts/10951823,video,YouTube,Austin’s energy meets ExxonMobil’s breakthrough energy,"South by Southwest is one of the world's largest creative gatherings, widely known for its celebration of breakthroughs in ...",https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCREhsM3dFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0625b86c721ed5f6cb05fbd69ef94bf5dfa481ab/post-2958952-10951823-thumbnail,2018-04-05T15:11:26Z,2021-09-15T10:27:20Z,5303,ExxonMobil,exxonmobil,https://www.youtube.com/channel/UCvNc3rg1Aa9wSPECYWEfcPg,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGZGVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3d104a2821d99a0496cdecce847f58e8cccb356/AKedOLSKaJdk0PgjvA-EQcBt0uAGruHoltubUtiPIUMu=s88-c-k-c0x00ffffff-no-rj,"The need for energy is universal. That's why ExxonMobil scientists and engineers are pioneering new research and pursuing new technologies to reduce emissions while creating more efficient fuels. 

We're committed to responsibly meeting the world's energy needs.

We aim to achieve #netzero emissions from our operated assets by 2050 (for Scope 1 and 2 greenhouse gas emissions) and are taking a comprehensive approach to create emission-reduction roadmaps for major operated assets. 
 
▶️Subscribe for the latest in lower-emission technologies and advancements. 
 
Find us also on:
Linkedin.com/company/exxonmobil
Twitter.com/ExxonMobil
Facebook.com/ExxonMobil
Instagram.com/ExxonMobil
YouTube.com/ExxonMobil
ExxonMobil.com 

Find our latest Privacy Policy at https://corporate.exxonmobil.com/Global-legal-pages/privacy-policy

See our terms and conditions, including corporate separateness, at https://corporate.exxonmobil.com/global-legal-pages/terms-and-conditions
",NA,UCvNc3rg1Aa9wSPECYWEfcPg
gO0x1oyB_c8,The goal for the future is to create a viable resource that could one day help meet the world's energy needs. Editor's Note: As of ...,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.youtube.com/watch?v=gO0x1oyB_c8,https://www.junkipedia.org/posts/10951829,video,YouTube,Algae: Potential Biofuel of the Future,The goal for the future is to create a viable resource that could one day help meet the world's energy needs. Editor's Note: As of ...,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRVhsM3dFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--114833c491f998828b2c06a93bcd9235f83a7cfb/post-2958952-10951829-thumbnail,2018-04-05T15:09:36Z,2021-09-15T10:27:21Z,10959,ExxonMobil,exxonmobil,https://www.youtube.com/channel/UCvNc3rg1Aa9wSPECYWEfcPg,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGZGVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3d104a2821d99a0496cdecce847f58e8cccb356/AKedOLSKaJdk0PgjvA-EQcBt0uAGruHoltubUtiPIUMu=s88-c-k-c0x00ffffff-no-rj,"The need for energy is universal. That's why ExxonMobil scientists and engineers are pioneering new research and pursuing new technologies to reduce emissions while creating more efficient fuels. 

We're committed to responsibly meeting the world's energy needs.

We aim to achieve #netzero emissions from our operated assets by 2050 (for Scope 1 and 2 greenhouse gas emissions) and are taking a comprehensive approach to create emission-reduction roadmaps for major operated assets. 
 
▶️Subscribe for the latest in lower-emission technologies and advancements. 
 
Find us also on:
Linkedin.com/company/exxonmobil
Twitter.com/ExxonMobil
Facebook.com/ExxonMobil
Instagram.com/ExxonMobil
YouTube.com/ExxonMobil
ExxonMobil.com 

Find our latest Privacy Policy at https://corporate.exxonmobil.com/Global-legal-pages/privacy-policy

See our terms and conditions, including corporate separateness, at https://corporate.exxonmobil.com/global-legal-pages/terms-and-conditions
",NA,UCvNc3rg1Aa9wSPECYWEfcPg
SoMS_DexPOM,"It's the everyday moments that can easily go from simple to complex, good to bad or economical to expensive — simply due to tire ...",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.youtube.com/watch?v=SoMS_DexPOM,https://www.junkipedia.org/posts/10951846,video,YouTube,It All Makes a Difference,"It's the everyday moments that can easily go from simple to complex, good to bad or economical to expensive — simply due to tire ...",https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSFRsM3dFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--959e81e57f3596823a1b4f453e4f7c0016cbf107/post-2958952-10951846-thumbnail,2018-02-07T20:33:23Z,2021-09-15T10:27:21Z,10456,ExxonMobil,exxonmobil,https://www.youtube.com/channel/UCvNc3rg1Aa9wSPECYWEfcPg,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeGZGVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c3d104a2821d99a0496cdecce847f58e8cccb356/AKedOLSKaJdk0PgjvA-EQcBt0uAGruHoltubUtiPIUMu=s88-c-k-c0x00ffffff-no-rj,"The need for energy is universal. That's why ExxonMobil scientists and engineers are pioneering new research and pursuing new technologies to reduce emissions while creating more efficient fuels. 

We're committed to responsibly meeting the world's energy needs.

We aim to achieve #netzero emissions from our operated assets by 2050 (for Scope 1 and 2 greenhouse gas emissions) and are taking a comprehensive approach to create emission-reduction roadmaps for major operated assets. 
 
▶️Subscribe for the latest in lower-emission technologies and advancements. 
 
Find us also on:
Linkedin.com/company/exxonmobil
Twitter.com/ExxonMobil
Facebook.com/ExxonMobil
Instagram.com/ExxonMobil
YouTube.com/ExxonMobil
ExxonMobil.com 

Find our latest Privacy Policy at https://corporate.exxonmobil.com/Global-legal-pages/privacy-policy

See our terms and conditions, including corporate separateness, at https://corporate.exxonmobil.com/global-legal-pages/terms-and-conditions
",NA,UCvNc3rg1Aa9wSPECYWEfcPg
1435241238224064513,Certified natural gas is in our future. We’ve entered into an agreement with @MiQ_Org for third-party certification of natural gas produced at our NM facility. See what technologies we utilize to efficiently monitor leaks to reduce methane emissions. https://t.co/DUf9nurwMe https://t.co/NpVQCaWX1q,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,https://twitter.com/exxonmobil/status/1435241238224064513,https://www.junkipedia.org/posts/11017807,video,Twitter,NA,Certified natural gas is in our future. We’ve entered into an agreement with @MiQ_Org  for third-party certification of natural gas produced at our NM facility. See what technologies we utilize to efficiently monitor leaks to reduce methane emissions. https://t.co/DUf9nurwMe https://t.co/NpVQCaWX1q,https://pbs.twimg.com/ext_tw_video_thumb/1435239171937947655/pu/img/xAIxpDezeDstn5lS.jpg,2021-09-07T13:59:11Z,2021-09-15T11:43:34Z,71,ExxonMobil,exxonmobil,https://www.twitter.com/exxonmobil,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNi9GVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--269dfd32638d44e34c2fd4193011e8380074bc05/YTOCYYnn_normal.jpg,Committed to responsibly meeting the world's energy needs. https://t.co/7gVWgClpKv,NA,exxonmobil
1415386999557611526,"We’re joining @airliquidegroup , @BorealisGroup, @TotalEnergies and @YARA_france to help decarbonize the industrial area in Normandy, France and explore development of a CO2 infrastructure, including capture and storage. Together, we can make a difference. https://t.co/f9eWpyyZ11 https://t.co/wv6o6I2Mdk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,https://twitter.com/exxonmobil/status/1415386999557611526,https://www.junkipedia.org/posts/11017824,photo,Twitter,NA,"We’re joining @airliquidegroup , @BorealisGroup, @TotalEnergies and @YARA_france to help decarbonize the industrial area in Normandy, France and explore development of a CO2 infrastructure, including capture and storage. Together, we can make a difference. https://t.co/f9eWpyyZ11 https://t.co/wv6o6I2Mdk",https://pbs.twimg.com/media/E6R2tFHXMAMaNfS.jpg,2021-07-14T19:05:31Z,2021-09-15T11:43:35Z,62,ExxonMobil,exxonmobil,https://www.twitter.com/exxonmobil,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNi9GVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--269dfd32638d44e34c2fd4193011e8380074bc05/YTOCYYnn_normal.jpg,Committed to responsibly meeting the world's energy needs. https://t.co/7gVWgClpKv,NA,exxonmobil
1384478664910381056,"How can carbon capture and storage be deployed broadly to help reduce U.S. emissions more quickly? Our Low Carbon Solutions president, Joe Blommaert, discusses why a CCS Innovation Zone concept could be a game changer for reducing U.S. emissions. https://t.co/rzMgVDsBwu https://t.co/RXxIvzcxhG",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,https://twitter.com/exxonmobil/status/1384478664910381056,https://www.junkipedia.org/posts/11017843,link,Twitter,NA,"How can carbon capture and storage be deployed broadly to help reduce U.S. emissions more quickly? Our Low Carbon Solutions president, Joe Blommaert, discusses why a CCS Innovation Zone concept could be a game changer for reducing U.S. emissions. https://t.co/rzMgVDsBwu https://t.co/RXxIvzcxhG",https://pbs.twimg.com/ext_tw_video_thumb/1384474876677922816/pu/img/S3WAZZtYzUy6LTWH.jpg,2021-04-20T12:06:50Z,2021-09-15T11:43:36Z,262,ExxonMobil,exxonmobil,https://www.twitter.com/exxonmobil,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNi9GVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--269dfd32638d44e34c2fd4193011e8380074bc05/YTOCYYnn_normal.jpg,Committed to responsibly meeting the world's energy needs. https://t.co/7gVWgClpKv,NA,exxonmobil
1367154744700121091,"Our CEO, Darren Woods, spoke at #CERAWeek about the future of oil and natural gas and ExxonMobil’s commitment to providing the energy that is essential to improving lives around the world, while managing the risks of climate change. https://t.co/J5jz8RXLAY",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,https://twitter.com/exxonmobil/status/1367154744700121091,https://www.junkipedia.org/posts/11017856,photo,Twitter,NA,"Our CEO, Darren Woods, spoke at #CERAWeek about the future of oil and natural gas and ExxonMobil’s commitment to providing the energy that is essential to improving lives around the world, while managing the risks of climate change. https://t.co/J5jz8RXLAY",https://pbs.twimg.com/media/EvkbedMWQAUL_lp.png,2021-03-03T16:47:46Z,2021-09-15T11:43:36Z,133,ExxonMobil,exxonmobil,https://www.twitter.com/exxonmobil,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNi9GVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--269dfd32638d44e34c2fd4193011e8380074bc05/YTOCYYnn_normal.jpg,Committed to responsibly meeting the world's energy needs. https://t.co/7gVWgClpKv,NA,exxonmobil
1346526004223877126,We support the ambition to achieve net-zero emissions by 2050 and the goals of the Paris Agreement. Our newly released Energy &amp; Carbon Summary outlines efforts to develop energy solutions that power modern life and progress toward a lower-carbon future. https://t.co/ck1pggT7Hb https://t.co/sc5T6VT91h,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,https://twitter.com/exxonmobil/status/1346526004223877126,https://www.junkipedia.org/posts/11017868,photo,Twitter,NA,We support the ambition to achieve net-zero emissions by 2050 and the goals of the Paris Agreement. Our newly released Energy &amp; Carbon Summary outlines efforts to develop energy solutions that power modern life and progress toward a lower-carbon future. https://t.co/ck1pggT7Hb https://t.co/sc5T6VT91h,https://pbs.twimg.com/media/Eq_RqqeXYAEosuU.jpg,2021-01-05T18:36:31Z,2021-09-15T11:43:37Z,217,ExxonMobil,exxonmobil,https://www.twitter.com/exxonmobil,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNi9GVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--269dfd32638d44e34c2fd4193011e8380074bc05/YTOCYYnn_normal.jpg,Committed to responsibly meeting the world's energy needs. https://t.co/7gVWgClpKv,NA,exxonmobil
1293220001957269505,"Learn about our new agreement with Global Clean Energy, which could help fuel transportation with fewer emissions. https://t.co/rSlK3cSqeo https://t.co/ffsXsGqq79",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,https://twitter.com/exxonmobil/status/1293220001957269505,https://www.junkipedia.org/posts/11017911,video,Twitter,NA,"Learn about our new agreement with Global Clean Energy, which could help fuel transportation with fewer emissions. https://t.co/rSlK3cSqeo https://t.co/ffsXsGqq79",https://pbs.twimg.com/ext_tw_video_thumb/1293215266831245313/pu/img/HwhLi1-_Xu-0O0cm.jpg,2020-08-11T16:17:29Z,2021-09-15T11:43:38Z,208,ExxonMobil,exxonmobil,https://www.twitter.com/exxonmobil,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNi9GVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--269dfd32638d44e34c2fd4193011e8380074bc05/YTOCYYnn_normal.jpg,Committed to responsibly meeting the world's energy needs. https://t.co/7gVWgClpKv,NA,exxonmobil
1291747900138168320,See how our products play a critical role during medical emergencies. https://t.co/ZU8yRzFjkt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://twitter.com/exxonmobil/status/1291747900138168320,https://www.junkipedia.org/posts/11017912,video,Twitter,NA,See how our products play a critical role during medical emergencies. https://t.co/ZU8yRzFjkt,https://pbs.twimg.com/ext_tw_video_thumb/1291747341469396996/pu/img/mNGAs0XynwlIIvPe.jpg,2020-08-07T14:47:53Z,2021-09-15T11:43:38Z,73,ExxonMobil,exxonmobil,https://www.twitter.com/exxonmobil,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNi9GVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--269dfd32638d44e34c2fd4193011e8380074bc05/YTOCYYnn_normal.jpg,Committed to responsibly meeting the world's energy needs. https://t.co/7gVWgClpKv,NA,exxonmobil
1286638834084655106,New discovery. New material. New technology. We’re researching a promising advancement in capturing industrial CO2 emissions. @UCBerkeley @UCB_Chemistry Learn more: https://t.co/0qNG0PGlT1 https://t.co/gicWRmHxss,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,https://twitter.com/exxonmobil/status/1286638834084655106,https://www.junkipedia.org/posts/11017914,video,Twitter,NA,New discovery. New material. New technology. We’re researching a promising advancement in capturing industrial CO2 emissions. @UCBerkeley @UCB_Chemistry Learn more: https://t.co/0qNG0PGlT1 https://t.co/gicWRmHxss,https://pbs.twimg.com/ext_tw_video_thumb/1286638798852575233/pu/img/7HFOE5z7PDxuNvum.jpg,2020-07-24T12:26:17Z,2021-09-15T11:43:38Z,110,ExxonMobil,exxonmobil,https://www.twitter.com/exxonmobil,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNi9GVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--269dfd32638d44e34c2fd4193011e8380074bc05/YTOCYYnn_normal.jpg,Committed to responsibly meeting the world's energy needs. https://t.co/7gVWgClpKv,NA,exxonmobil
1284099231540748288,Great breakthrough research with @imperialcollege and @GeorgiaTech published in today’s @ScienceMagazine. New membrane technology could lead to reduced emissions and lower the energy intensity required to refine crude oil. Learn more: https://t.co/FX3HMHQRt0 https://t.co/F9lJsTovTa,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,https://twitter.com/exxonmobil/status/1284099231540748288,https://www.junkipedia.org/posts/11017917,video,Twitter,NA,Great breakthrough research with @imperialcollege and @GeorgiaTech published in today’s @ScienceMagazine.  New membrane technology could lead to reduced emissions and lower the energy intensity required to refine crude oil. Learn more: https://t.co/FX3HMHQRt0 https://t.co/F9lJsTovTa,https://pbs.twimg.com/ext_tw_video_thumb/1284093187397758977/pu/img/yHdZyekqJ7ojlm0c.jpg,2020-07-17T12:14:48Z,2021-09-15T11:43:38Z,172,ExxonMobil,exxonmobil,https://www.twitter.com/exxonmobil,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNi9GVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--269dfd32638d44e34c2fd4193011e8380074bc05/YTOCYYnn_normal.jpg,Committed to responsibly meeting the world's energy needs. https://t.co/7gVWgClpKv,NA,exxonmobil
1250819621617315841,"We’ve teamed up with the TX Restaurant Relief Fund to provide 6,000 meals to those on the Houston-area frontlines: https://t.co/6StLRuzYI8 #FeedTheHeroes #TXRestaurantReliefFund #COVID19 #AmericaWorksTogether https://t.co/YOOkYTfxuU",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://twitter.com/exxonmobil/status/1250819621617315841,https://www.junkipedia.org/posts/11017949,video,Twitter,NA,"We’ve teamed up with the TX Restaurant Relief Fund to provide 6,000 meals to those on the Houston-area frontlines: https://t.co/6StLRuzYI8 #FeedTheHeroes #TXRestaurantReliefFund #COVID19 #AmericaWorksTogether https://t.co/YOOkYTfxuU",https://pbs.twimg.com/ext_tw_video_thumb/1250816619267448835/pu/img/araSlhUdyXkN0aLA.jpg,2020-04-16T16:13:31Z,2021-09-15T11:43:39Z,327,ExxonMobil,exxonmobil,https://www.twitter.com/exxonmobil,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNi9GVEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--269dfd32638d44e34c2fd4193011e8380074bc05/YTOCYYnn_normal.jpg,Committed to responsibly meeting the world's energy needs. https://t.co/7gVWgClpKv,NA,exxonmobil
